"x","y","label"
-1.72127689982498,4.7816111508175,1
-1.25826293305501,4.95737049224358,1
-1.5484463181796,4.9236247205558,1
-1.58713887046507,5.13302065128314,1
-1.57813709551008,5.1952120147175,1
-1.52548981560029,5.47269391752739,1
-1.8102663157119,5.23640928915597,1
-1.0592043643396,4.89546689964106,1
-1.11953589601905,4.87467592356248,1
-1.31209970047726,4.55256610469578,1
-1.49981907478278,5.00065247835117,1
-1.34513332870439,4.87250075652675,1
-1.55558527251185,4.99611833563564,1
-1.53943238069677,5.01880608818502,1
-1.449490957644,5.22708572860531,1
-1.2578168956006,5.07906740236167,1
-1.54346050409154,4.83139047615355,1
-1.57882828515499,4.85052678756839,1
-1.56262471195092,4.52022743548834,1
-1.57475769627559,4.99350895182995,1
-1.58653935058163,5.00478129645094,1
-1.51213594410343,5.3522703091352,1
-1.4714859987575,4.99493962631269,1
-1.13075785228423,5.28971190199586,1
-1.86855118413813,5.27253716678546,1
-1.53437067276623,4.68965650965425,1
-1.44594874287169,5.3605677598493,1
-1.76854906386491,4.66234718691687,1
-1.58147702403897,4.65928611813748,1
-1.50234177415152,4.79546205133883,1
-1.27703507232639,5.05163133552439,1
-1.73020264695893,5.17808767022274,1
-1.41376170262762,4.96422920146612,1
-1.57921618212413,5.2053485519151,1
-1.49838668291703,5.209804590945,1
-1.72409606855434,4.64441272631979,1
-1.48792611484943,4.91423496806852,1
-1.88713490831834,4.82895244144965,1
-1.29834972254135,5.35926565480949,1
-1.56267513323026,4.57957185110445,1
-1.25686592656106,5.11698354049248,1
-1.06154584093403,5.01034048391772,1
-1.65236585491299,4.855324954738,1
-1.54297872925177,4.78738723857634,1
-1.56996044021946,5.383335981213,1
-1.47786506177657,5.0093204609529,1
-1.17408886548076,4.96794170702394,1
-1.46663152974867,4.9966133641399,1
-1.66966715185486,4.78857154406804,1
-1.34821689588997,5.21767208502518,1
-1.56628263394207,4.93429062774598,1
-1.25155850460233,4.63893523717041,1
-1.54927285404882,4.96658463407953,1
-1.57658687948807,4.97036314353978,1
-1.55586683548024,4.89872424274193,1
-1.51126874764738,4.98375179906216,1
-1.27175437398106,5.09625341520116,1
-1.51198893144957,5.02999409967932,1
-1.08432217408194,5.04598272336131,1
-1.62235763916998,4.78173384668971,1
-1.13635856165101,4.95460391598458,1
-1.79177596022866,5.01315959264775,1
-1.32514913859153,4.85018113686927,1
-1.41803695000776,4.87675729143975,1
-1.46975138519398,5.05343747542116,1
-1.47378199069476,5.01971558119027,1
-1.05342368657137,5.027914067975,1
-1.41802024881754,4.93814825782013,1
-1.34179118788512,4.98851888744458,1
-1.30867617016956,4.56297523379689,1
-1.55439946703584,5.03596185207961,1
-1.38735398432981,4.97503371857849,1
-1.4897029605352,4.95740353908666,1
-1.35039195796322,5.1526136698756,1
-1.38754746963421,5.25716125894346,1
-1.45752204969659,4.73671804739996,1
-1.4871074132366,5.15119981490398,1
-1.27233401809124,5.17351092876674,1
-1.46682051258146,4.98698589332647,1
-1.34698165640958,5.08058523351272,1
-1.49433488440866,5.05445203774567,1
-1.75886028545161,4.63607194262123,1
-1.56000878990351,4.90944675386793,1
-1.38654008364504,5.0273283003026,1
-1.83374863500723,4.89957414377573,1
-1.37648375203156,5.05733470428849,1
-1.6374587570379,4.97503203564084,1
-1.52920624268184,5.038787127993,1
-1.58672708209372,5.17491632475553,1
-1.0701604079484,5.19044671008114,1
-1.26334699295586,4.92097202212588,1
